"id","name","host_id","host_name","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
6373869,"Room in Cozy Duplex in Cap Hill!",33215141,"Ryan",39.73487,-104.98141,"Private room",92,1,304,"2024-06-23",2.74,2,208,31,"2016-BFN-0008280"
6374807,"Duplex in Cap Hill! Walk to Convention Center!",33215141,"Ryan",39.73532,-104.9832,"Entire home/apt",270,2,165,"2024-06-22",1.49,2,340,11,"2016-BFN-0008280"
6416196,"3Bed/3 Full Bath Condo in Uptown Neighborhood",2104816,"Luke",39.74572,-104.98319,"Entire home/apt",222,30,7,"2023-12-08",0.19,1,259,1,""
6424367,"Indoor/outdoor space near DU in walkable area",24918318,"Angela",39.67914,-104.97377,"Entire home/apt",NA,29,17,"2023-08-13",0.15,1,0,1,"2023-BFN-0011061"
6445171,"Private bd/bth in lovely Victorian (longterm only)",1627500,"Adrienne",39.77063,-105.03731,"Private room",53,30,39,"2023-06-03",0.35,1,345,0,""
6471872,"3 Blocks to Highlands Square!",7477197,"Megan",39.75888,-105.03531,"Entire home/apt",550,5,54,"2023-10-17",0.49,1,19,5,"2022-BFN-0002178"
6678066,"Modern Townhouse in Downtown with Private Balcony",23183224,"James & Alli",39.75021,-104.97909,"Entire home/apt",383,2,233,"2024-06-26",2.12,1,259,22,"2017-BFN-0002422"
6701936,"Great Home Close To Everything",26852378,"Krystal",39.76213,-104.9638,"Private room",67,2,34,"2023-11-21",0.36,2,147,15,"2022-BFN-0005479"
6730800,"Hip S. Broadway 2 BR Historic Denver, Private Yard",29623887,"Nikki",39.71819,-104.99031,"Entire home/apt",189,2,273,"2024-06-10",2.48,1,324,10,"2022-BFN-0008349"
6796745,"Spacious Condo in Downtown Denver",19189781,"Jeramy",39.75255,-104.98133,"Entire home/apt",280,3,80,"2024-06-02",0.73,1,79,6,"2021-BFN-0005656"
6846954,"Modern StandAlone 2 Story Loft/RiNo",4887649,"Elizabeth",39.75841,-104.98734,"Entire home/apt",350,30,231,"2022-06-20",2.11,1,334,0,""
6854536,"Charming 4br, 2 ba Bungalow Tennyson Neighborhood",35920914,"Perri",39.78606,-105.04065,"Entire home/apt",199,4,28,"2023-07-08",0.38,1,11,1,"2021-BFN-0010186"
6869896,"Norway House, an Exquisitely Renovated 1907 Brick House",36000852,"Billy",39.74392,-104.94826,"Entire home/apt",254,3,265,"2024-06-29",2.43,1,307,33,"2017-BFN-0000661"
6954236,"Luxurious Heart of Denver 3.5B/2.5B entire home",36460088,"Jared",39.75684,-104.85525,"Entire home/apt",285,29,123,"2023-12-17",1.12,3,335,1,"2019-BFN-0008112"
7052545,"Dorm room in Highlands bed X",24483378,"Bailey",39.76662,-105.05283,"Shared room",25,1,244,"2024-05-02",2.23,21,96,28,""
7071425,"Unique and Funky Tiny House on Beautiful Parks",45310987,"Morgan",39.67107,-104.9856,"Entire home/apt",139,29,150,"2024-04-20",1.4,3,189,7,""
7091323,"Charming Guest Suite In East Denver 3 Comfy Beds",33601029,"Joseph",39.70989,-104.91529,"Entire home/apt",97,2,455,"2024-06-22",4.22,1,143,38,"2018-BFN-0009009"
7181062,"Private Unit/Suite in Modern Architecture Home",269598,"Lovedy",39.76364,-105.04251,"Private room",118,1,210,"2024-06-26",1.94,1,353,14,"2017-BFN-0000256"
7198718,"The Darling of Washington Park",37694818,"Jim",39.70402,-104.9657,"Entire home/apt",NA,30,1,"2015-07-23",0.01,2,333,0,""
7228382,"Hotel Residential of Denver [Suite #1]",7304490,"Hotel Residential",39.7542399,-104.9913709,"Entire home/apt",1547,2,146,"2024-04-18",1.35,3,292,14,"2020-BFN-0005872"
7336200,"Modern apartment, cool neighborhood",1983332,"Kevin",39.73125,-104.94141,"Entire home/apt",100,500,3,"2016-02-06",0.03,1,365,0,""
7349270,"""Park Hill"" Home away from home, 30 day minimum",30944900,"Mina /Chris",39.75475,-104.91763,"Entire home/apt",135,30,48,"2021-08-31",0.49,1,66,0,""
7557038,"Carriage House in Uptown",19989453,"Stan",39.7442,-104.97685,"Entire home/apt",116,30,261,"2024-03-24",2.41,1,73,4,"2017-BFN-0000896"
7577128,"Spacious, bright and beautiful home in RiNo",8066753,"Jeff And JP",39.76267,-104.97346,"Entire home/apt",255,1,599,"2024-06-18",5.52,1,67,52,"2019-BFN-0010138"
7584529,"Cozy Basement Suite near RiNo",5887477,"Amy",39.76839,-104.96089,"Private room",68,3,282,"2024-06-13",2.74,2,174,37,"2018-BFN-0006660"
7603546,"Luxurious Victorian in the heart of West Highlands",18274641,"Dennis",39.76502,-105.03364,"Entire home/apt",NA,29,288,"2023-06-11",2.65,1,0,0,"2022-BFN-0008996"
7651907,"Historic Potter highland's Studio",40155472,"Stephen",39.76141,-105.01868,"Entire home/apt",120,30,163,"2024-04-30",1.51,1,85,7,""
7663335,"30 day+ Capitol Hill Escape",15319162,"John",39.73884,-104.9822,"Entire home/apt",75,30,320,"2021-06-28",2.97,1,90,0,"2020-BFN-0002856"
7776227,"Newly Renovated Apartment Near DU",13416841,"Melanie",39.65685,-104.95886,"Entire home/apt",80,1,630,"2024-06-22",5.88,1,256,85,"USE2022-060"
7780920,"Quiet Safe Neighborhood Home w Lg Fenced Yard",40939130,"Zak",39.6687,-104.91498,"Entire home/apt",354,3,71,"2023-10-06",0.66,2,359,2,"2017-BFN-0002467"
7789164,"Charming Little 1890s Duplex in the Art District",40990434,"Vicki",39.72622,-104.99535,"Entire home/apt",165,29,53,"2024-06-07",1.6,1,322,4,"2021-BFN-0007029"
7826191,"New 3bd Rowhome in Trendy RiNo!",41207447,"Josh",39.76765,-104.97513,"Entire home/apt",552,1,225,"2024-06-16",2.11,1,345,16,"2016-BFN-0008143"
7931953,"Sunny Cottage in the Historic and Trendy LoHi Neighborhood",6065807,"Kimberly & Tonya",39.7608150244674,-105.018582529247,"Entire home/apt",192,1,741,"2024-06-23",6.88,1,209,51,"2017-BFN-0004016"
7948813,"Comfy house 2 miles from downtown",41917396,"L. Daniel",39.7561,-105.04096,"Entire home/apt",146,1,312,"2024-06-09",2.9,1,1,31,"2016-BFN-0008285"
8026291,"In the heart of Denver University! No cleaning fee",4657393,"Nanci",39.679604,-104.966057,"Private room",89,1,229,"2024-06-16",2.13,3,174,17,"2019-BFN-0011858"
8071897,"Hip Rino Basement Suite Near Downtown",42637305,"Erica & Brianna",39.7523,-104.96948,"Entire home/apt",113,2,590,"2024-06-23",5.48,1,169,65,"2022-BFN-0014824"
8086875,"Breathtaking Views of Denver",40490982,"Jason",39.76714,-105.0075,"Entire home/apt",339,2,277,"2024-06-28",2.78,1,290,23,"2024-BFN-0002526"
8117043,"Let the Light in at a Homey Townhouse with a Natural Vibe",45310987,"Morgan",39.6715,-104.98542,"Entire home/apt",135,29,77,"2023-12-28",0.72,3,54,4,""
8213634,"Highlands Townhome Dog Friendly No Clean Fee",12882844,"Michelle",39.76399,-105.02294,"Entire home/apt",115,29,208,"2023-07-01",1.94,1,339,1,"2017-BFN-0002417"
8267327,"NEW! Bright Denver Apartment-15 MinTo DIA&UCH",43592231,"Asfaw",39.78201,-104.75561,"Entire home/apt",105,30,16,"2023-07-29",0.2,1,270,1,""
8352843,"Bright 2 bedroom apartment with parking!",9954312,"Brandon And Robert",39.71579,-104.98551,"Entire home/apt",134,2,370,"2024-06-28",3.52,1,9,42,"2017-BFN-0000004"
8356699,"Beautiful Capital Hill Condo!",44048347,"Meghan",39.728,-104.97438,"Entire home/apt",90,30,66,"2020-05-17",0.62,1,324,0,""
8482535,"Denver",2822362,"Susie",39.63496,-104.88586,"Entire home/apt",350,30,1,"2017-02-10",0.01,2,358,0,""
8500786,"Highland Square Cutie",44762212,"Mary",39.7623481750488,-105.030815124512,"Entire home/apt",278,1,35,"2024-06-21",0.36,1,336,5,"2022-BFN-0017942"
8520978,"ZEN HOUSE - Meditation Room - Home Theater - PS4",44866752,"Anthony",39.72909,-105.00038,"Entire home/apt",398,1,228,"2024-06-13",2.7,2,307,70,"2022-BFN-0012397"
8556263,"Spacious Clean & Modern w/King Bd in Walkable LoHi",45038909,"Boon",39.76272,-105.00863,"Entire home/apt",130,1,478,"2024-06-16",5.43,1,21,61,"2017-BFN-0004468"
8566977,"2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK",45086901,"Corie",39.7077,-104.98016,"Entire home/apt",135,3,170,"2023-11-26",1.6,1,311,3,"2020-BFN-0001130"
8623055,"One bedroom in the Highlands!",4156700,"James",39.75025,-105.03872,"Private room",650,1,83,"2023-10-08",0.79,2,365,1,"2018-BFN-0008623"
8649742,"Executive Master Suite in downtown 2BR/2BA apt",45462595,"Janet R",39.74661,-104.99564,"Private room",111,29,240,"2024-05-28",2.26,1,91,5,""
8650761,"Family friendly home in the heart of Denver!",16641985,"Sarah",39.71503,-104.98399,"Entire home/apt",NA,3,40,"2023-12-27",0.38,1,1,4,"2023-BFN-0012839"
8671797,"Beautiful Modern Carriage House",258578682,"Danny",39.751,-104.96985,"Entire home/apt",142,3,278,"2024-06-26",2.74,1,337,47,"2020-BFN-0000274"
8682809,"Cozy City Park 1 BD/BA Close to Everything!",45596101,"Tracy",39.75183,-104.96774,"Entire home/apt",109,2,248,"2024-06-27",5.46,1,46,61,"2017-BFN-0004674"
8718728,"SPA House ~ 420, massages, sauna, fun! <3",11124324,"Rachel",39.7637,-104.93342,"Private room",72,1,429,"2024-06-17",4.07,1,101,77,"2023-BFN-0020502"
8797683,"Highlands Hideaway @ Sloan's Lake",12706357,"Janna",39.74712,-105.03738,"Entire home/apt",NA,29,58,"2022-11-15",0.55,1,26,0,""
8800911,"Modern Luxury in Converted Church (w/ Tiny House!)",228639,"Danny & Christy",39.72468,-104.98086,"Entire home/apt",515,2,312,"2024-06-06",2.96,2,98,35,"2019-BFN-0009387"
8860548,"30+ Night | Sanctuary in the City | Historic 1 BR",19908482,"Adrian",39.73377,-104.9834,"Entire home/apt",130,48,147,"2024-03-31",1.42,2,48,5,""
8941796,"Denver Highlands Guest House",46741655,"Chris",39.7514,-105.02889,"Entire home/apt",130,2,798,"2024-06-02",7.83,1,232,61,"2020-BFN-0001484"
8951180,"Updated Highlands Bungalow *5 min to downtown*",976565,"Kym",39.75513,-105.02931,"Entire home/apt",185,29,22,"2023-12-01",0.22,1,333,1,""
9009513,"Private Guesthouse in the Highlands/ Lohi",47046454,"Katie",39.76577,-105.01718,"Entire home/apt",115,4,429,"2024-06-22",4.11,1,147,52,"2016-BFN-0008182"
9032492,"Lovely Carriage House in Central Park",31618681,"Cheryl",39.75373,-104.8956,"Entire home/apt",142,2,256,"2024-06-17",2.52,1,201,23,"2017-BFN-0001358"
9108143,"Curtis Park Charmer- blocks from RiNo",1799191,"Bricksandtimber (Ashlee & Graham)",39.75894,-104.98035,"Entire home/apt",122,30,397,"2024-05-31",3.81,2,303,3,""
9135545,"Dorm Bed in Highlands House (bed Y)",24483378,"Bailey",39.7663058573776,-105.05273398315,"Shared room",28,1,276,"2024-05-29",2.61,21,108,28,""
9153971,"Denver Townhouse in Uptown",47655953,"Tim",39.74368,-104.97748,"Entire home/apt",339,2,87,"2024-06-24",1.21,1,67,8,"2018-BFN-0005942"
9154399,"Soak up Colorado Sunsets at an Industrial LoDo Loft",24401158,"Suzi",39.75097,-105.00339,"Entire home/apt",NA,29,19,"2023-08-12",0.2,1,21,1,""
9168836,"Artists Retreat",47718362,"Iris",39.74177,-104.88846,"Private room",NA,2,12,"2024-02-07",1.22,2,0,12,"2022-BFN-0007985"
9173434,"Spacious Renovated Home in North Park Hill",52470095,"Kristin",39.75939,-104.92581,"Entire home/apt",195,30,117,"2023-09-09",1.13,9,253,1,""
9428199,"Private Room w/Private Bath and View of Mountains",48873476,"Hostel Fish",39.75384,-104.99209,"Hotel room",206,1,148,"2024-06-15",1.44,17,320,18,"2015-BFN-0001492"
9433028,"Cozy apartment in a great central location",45409664,"Steven",39.76085,-104.96986,"Entire home/apt",68,29,258,"2024-03-07",2.5,1,263,4,"2017-BFN-0000320"
9445553,"Comfy dorm room in highlands bed D",24483378,"Bailey",39.7658235574978,-105.052536341565,"Shared room",17,1,320,"2024-06-15",3.05,21,56,33,""
9446217,"Semi private dorm in shared house F",24483378,"Bailey",39.7658065119021,-105.052516744069,"Shared room",20,1,183,"2024-06-09",1.75,21,102,24,""
9520316,"Historic NW Denver Carriage House",30900892,"Jennifer",39.76541,-105.01944,"Entire home/apt",110,3,162,"2024-06-26",1.57,1,310,53,"2016-BFN-0008299"
9548317,"Denver Art House",12511092,"Peter",39.67095,-104.94352,"Entire home/apt",1166,4,33,"2024-06-18",0.54,2,312,11,"2019-BFN-0000457"
9633450,"Denver's Urban Oasis + Hot Tub",16072418,"Jack",39.75527,-105.02229,"Entire home/apt",285,1,550,"2024-06-09",5.26,1,40,64,"2016-BFN-0008177"
9654110,"Family Home 6 bed/4 bath in Beautiful Wash Park!",48445489,"Mary",39.6928,-104.96195,"Entire home/apt",NA,6,29,"2024-06-29",0.3,1,1,5,"2016-BFN-0008140"
9797489,"Spacious 2 BR in Gorgeous Park Hill",316712,"David",39.74484,-104.93313,"Entire home/apt",142,3,266,"2024-06-07",2.57,1,46,22,"2016-BFN-0008347"
10061459,"King Suite/Private Bath. Near Downtown & RedRocks.",51532358,"Emily",39.72107,-105.04155,"Entire home/apt",78,2,317,"2024-06-23",3.18,1,321,37,"2021-BFN-0004401"
10102030,"Modern 2 bedroom license#2019-BFN-0011833",12985200,"Kris",39.73903,-104.94674,"Entire home/apt",110,3,155,"2024-06-23",1.51,1,124,33,"2019-BFN-0011833"
10161676,"Non-Smoking/Cannibas-free 2bd/1ba near DU",52159454,"Nancy",39.69243,-104.92642,"Entire home/apt",174,2,131,"2024-06-15",1.29,1,316,11,"2016-BFN-0005676"
10237203,"Cozy Central Denver Suite with Private Entrance",36757616,"Jess & Will",39.73206,-104.94797,"Entire home/apt",87,1,867,"2024-06-18",8.52,1,284,98,"2017-BFN-0008647"
10266757,"Charming Newly Built Carriage House",52788342,"Jim",39.75363,-104.9748,"Entire home/apt",108,2,468,"2024-06-15",4.57,1,267,48,"2020-BFN-0004102"
10341836,"1 block from 16th street mall!!",53224133,"Karrie",39.74726,-104.99636,"Entire home/apt",130,30,0,"",NA,1,48,0,""
10343072,"*Walk to EVERYTHING* in Trendy LoHi",47859549,"Allison",39.76798,-105.0111,"Entire home/apt",150,1,481,"2024-06-02",4.7,1,90,12,"2023-BFN-0052235"
10363495,"Modern Loft in Historic Highlands",53337369,"Anne",39.76484,-105.01875,"Entire home/apt",152,3,373,"2024-06-28",3.64,1,89,45,"2018-BFN-0000971"
10363888,"Modern 2-bedroom in Downtown with pool",53339435,"Daniel",39.7559,-105.0015,"Entire home/apt",363,2,34,"2024-06-29",1.46,1,36,14,"2021-BFN-0008714"
10401469,"Large Bedrm  Gym Views PvtBath Prkg",19982334,"Todd",39.72819,-104.97931,"Private room",75,180,43,"2017-08-25",0.42,1,180,0,""
10415529,"Backyard oasis with  pool, hot tub, and much more!",50538968,"Karen",39.65807,-104.91786,"Entire home/apt",713,3,25,"2021-06-20",0.26,1,179,0,"2019-BFN-0000289"
10747925,"1887Victorian3bed2Bath-hot tub, DownTown 420",54233525,"Billy",39.73721,-104.97411,"Entire home/apt",234,1,280,"2024-06-08",2.8,1,324,26,"2016-BFN-0008543"
10927209,"Private Room in Cool Historic Downtown Building",48873476,"Hostel Fish",39.75207,-104.99127,"Hotel room",198,1,64,"2024-05-31",0.95,17,310,1,"2015-BFN-0001492"
10927867,"Amazing Bunk Female Only Shared Room",48873476,"Hostel Fish",39.75355,-104.99097,"Shared room",45,1,255,"2024-06-18",2.7,17,346,55,"2015-BFN-0001492"
10927919,"Amazing View of MTS in 4-Person Mixed Room",48873476,"Hostel Fish",39.75298,-104.99083,"Shared room",43,1,99,"2024-06-28",1,17,358,10,"2015-BFN-0001492"
10927966,"Stellar Shared Room Next to Best Bars in Denver",48873476,"Hostel Fish",39.75227,-104.99118,"Shared room",55,1,89,"2024-06-18",0.9,17,353,8,"2015-BFN-0001492"
10928100,"Best Hostel Closest to LoDo, RiNo, Union Station",48873476,"Hostel Fish",39.75374,-104.99271,"Shared room",53,1,77,"2024-03-02",0.8,17,354,3,"2015-BFN-0001492"
10946289,"Cozy, vintage Baker home just 1 block off Broadway",3792996,"Lauren",39.71456,-104.98899,"Entire home/apt",117,29,261,"2022-09-18",2.61,2,85,0,"2019-BFN-0004823"
10995273,"Stylish 2 story unit in Victorian Mansion",6294270,"Dan",39.76911,-104.96646,"Entire home/apt",163,1,298,"2024-06-15",3.04,2,139,40,"2022-BFN-0008233"
11037671,"Friendly Lic 04172",48954452,"Jack",39.75716,-105.05302,"Entire home/apt",108,3,331,"2024-06-17",3.24,4,120,28,"4172"
11105109,"Lucia's 2bd/1ba | 30 Day+ | Dog Friendly",109171314,"Germaine",39.720222,-105.026703,"Entire home/apt",127,30,9,"2024-05-09",0.1,1,308,1,""
11123088,"Denver Highlands Haven",57793441,"Sean",39.75681,-105.02667,"Entire home/apt",107,29,106,"2024-06-05",1.05,1,276,2,""
11127739,"Room Upstairs @ Eric's HipFunPad",47832519,"Eric",39.77147,-105.04336,"Private room",104,2,553,"2024-06-22",5.47,1,355,11,"2024-BFN-0024362"
11145675,"Modern Sanctuary 1 Block from Mountain View Parks",57934049,"Brea",39.66978,-104.98136,"Entire home/apt",170,29,8,"2024-06-04",0.25,1,315,4,""
11260552,"New Modern Home in West Highlands",15481142,"Robert",39.77173,-105.04593,"Entire home/apt",300,30,15,"2022-07-31",0.15,1,358,0,""
11295273,"Private Entrance Guest Suite with parking",139314021,"Jay",39.73256,-104.97414,"Entire home/apt",101,3,336,"2024-06-15",3.31,2,199,37,"2017-BFN-0001452"
11338921,"Downtown/Ballpark/Walkable/Top 11 Airbnb in Denver",52363049,"Michelle",39.75371,-104.98873,"Entire home/apt",249,2,550,"2024-06-26",5.42,1,228,43,"2021-BFN-0003210"
11358422,"Entire Apartment Denver DTC - Long term only.",15779286,"Sharat",39.63987,-104.90109,"Entire home/apt",86,30,41,"2024-02-20",0.44,1,87,3,""
11370833,"Cozy remodeled Highlands Apartment",20565369,"Heidi And Tom",39.76515,-105.01936,"Entire home/apt",90,7,50,"2024-05-04",0.51,2,307,7,"2023-BFN-0002038"
11377981,"Monthly rental in University Hills",531267,"Shelley",39.65658,-104.92548,"Private room",NA,30,21,"2024-01-31",0.23,2,302,2,""
11420270,"Artist 1bdrm home. Heart of Rhino! Near Downtown.",37746616,"Jessica",39.76058,-104.97427,"Entire home/apt",110,29,118,"2023-07-01",1.2,1,74,1,"2017-BFN-0000357"
11469990,"Cozy and bright modern 2 bedroom in West Wash Park",11000947,"Kate",39.71347,-104.9809,"Entire home/apt",149,30,41,"2021-05-03",0.4,1,334,0,"2021-BFN-0000041"
11521979,"Private Lock-off in RiNo (400+ Positive Reviews!)",60744966,"Jenna",39.75688,-104.98418,"Entire home/apt",132,1,546,"2024-06-24",5.54,1,97,66,"2019-BFN-0010521"
11691732,"Entire level, 4 min to Cherry Creek. Pet Friendly",953271,"Kelly",39.71632,-104.93549,"Private room",160,29,42,"2020-03-02",0.42,1,365,0,""
11789571,"The Highlands - Great Location!",48525049,"Kenny",39.76346,-105.03519,"Entire home/apt",140,1,583,"2024-06-19",6.15,1,129,43,"2019-BFN-0001758"
11945010,"Denver Victorian Mansion Apartment",63778241,"Josh",39.73459,-104.97415,"Entire home/apt",171,2,426,"2024-06-24",4.27,1,318,52,"2017-BFN-0001307"
11984589,"Downtown Studio! Brooks Tower 6M",6658113,"Alex",39.74634,-104.99678,"Entire home/apt",69,30,10,"2024-05-31",0.1,19,29,2,""
12002460,"Bed, Bath and Hot Tub with Private Entrance",10387069,"Becky",39.73222,-104.9237,"Private room",89,2,306,"2024-06-22",3.08,1,326,44,"2018-BFN-0009053"
12105336,"Modern and Bright LoHi Townhome, Amazing Location!",7171834,"Josh",39.76196,-105.01507,"Entire home/apt",341,2,51,"2024-06-17",0.85,1,144,5,"2019-BFN-0009195"
12128272,"Cute Carriage House (with bikes provided)",48253778,"Stephanie",39.75887,-104.96213,"Entire home/apt",107,2,176,"2024-06-27",1.76,1,196,25,"2022-BFN-0010885"
12133753,"Private Room & Bath Near Trails and Restaurants",31302617,"Chris",39.75496,-104.86898,"Private room",80,1,35,"2024-06-08",1.04,1,53,9,"S20101889-0001"
12169927,"Modern apartment in LoHi",78356,"Gabriel + Vanessa",39.76645,-105.01507,"Entire home/apt",124,3,381,"2024-06-22",3.82,1,287,45,"2016-BFN-0007914"
12210358,"Stroll around Sloans Lake from a Beautifully Curated Home",7796684,"Susan",39.7427,-105.04779,"Entire home/apt",209,2,235,"2024-06-16",2.36,3,136,37,"2016-BFN-0008864"
12365447,"Urban Farmhouse at Curtis Park (30 Day minimum)",66801068,"Patrick",39.75952,-104.97496,"Entire home/apt",100,30,406,"2024-05-28",4.08,1,285,5,""
12425017,"Cozy Base in Vibrant Family Home (1 or 2 bedrooms)",10161902,"Rebecca",39.76779,-104.95569,"Private room",80,1,354,"2024-06-24",7.33,1,92,99,"2020-BFN-0001948"
12454119,"Studio in Heart of City Park--7 min to Downtown!",17794497,"David",39.74241,-104.94511,"Entire home/apt",126,2,224,"2024-06-13",2.47,2,104,32,"2017-BFN-0001570"
12455228,"Your Home in downtown Denver",15203290,"Lh",39.73307,-104.97928,"Entire home/apt",99,90,6,"2022-11-11",0.06,1,364,0,""
12476899,"Historical Victorian Landmark Whittier/Five Points",67536087,"Beth",39.75775,-104.97114,"Entire home/apt",475,3,28,"2024-03-03",0.29,1,352,4,"2016-BFN-0008427"
12487223,"Cool Mid-Century Minimalist Gem at Sloans Lake",7796684,"Susan",39.74251,-105.04699,"Entire home/apt",164,30,107,"2023-08-11",1.08,3,136,1,"2016-BFN-0008864"
12561648,"Luxury 1BR in Downtown Denver LODO",68094863,"Ronnie",39.75694,-105.00527,"Entire home/apt",90,29,28,"2019-10-06",0.28,1,52,0,""
12606455,"Cherry Creek North Comfort",47979834,"Deana",39.72853,-104.95286,"Entire home/apt",176,1,366,"2024-06-27",3.72,1,302,45,"2017-BFN-0001777"
12626903,"2-Rm Basement Studio in Private Home for 1 Person",68558775,"Josefina",39.73626,-104.89839,"Private room",45,30,17,"2023-06-16",0.17,2,331,0,""
12654017,"Live like a local in our clean private apartment",3256573,"Daphne",39.71818,-104.98493,"Entire home/apt",107,1,433,"2024-06-18",4.37,1,36,78,"2017-BFN-0000656"
12681403,"17th & Larimer Private, Quiet Condo",11789577,"John",39.74981,-104.99687,"Entire home/apt",113,30,13,"2024-05-10",0.14,1,92,1,""
12686491,"Skycrib @ 9th & CO (pet friendly)",19527828,"Joel",39.7329,-104.93796,"Entire home/apt",90,90,1,"2024-04-30",0.48,3,272,1,""
12711498,"Chic Villa & Lush Gardens Cherry Creek Shopping",17577610,"Marcia",39.71908,-104.97189,"Entire home/apt",407,3,16,"2024-06-15",0.26,2,231,1,"2019-BFN-0003868"
